mean_depth,0.025,0.075,0.125,0.175,0.225,0.275,0.325,0.375,0.425,0.475,0.525,0.575,0.625,0.675,0.725,0.775,0.825,0.875,0.925,0.975
0.22,0.009945075,0.059341643,0.16058888,0.2279233,0.20924485,0.15067226,0.09312082,0.05032493,0.023820257,0.009875576,0.0035861759,0.0011406539,0.00031778202,7.754574e-05,1.6574473e-05,3.102949e-06,5.088183e-07,7.308091e-08,9.1938706e-09,1.0130851e-09
0.23,0.009064237,0.05181342,0.14269671,0.21379425,0.2084552,0.15834107,0.10346909,0.05969924,0.03050723,0.013809674,0.005537485,0.0019669353,0.0006188937,0.00017250056,4.2590564e-05,9.315039e-06,1.8046977e-06,3.0972245e-07,4.7085734e-08,6.340952e-09
0.24,0.0083074095,0.045534953,0.12693346,0.19933617,0.20553058,0.16410993,0.11268648,0.06883454,0.03760215,0.018376278,0.0080342805,0.003142542,0.0010996637,0.00034425742,9.6416516e-05,2.4158178e-05,5.415289e-06,1.0859848e-06,1.9483659e-07,3.1272453e-08
0.25,0.007651937,0.04026266,0.1130995,0.18498626,0.20084013,0.16809128,0.12070302,0.07752173,0.04489525,0.023463644,0.011066894,0.004710769,0.0018096458,0.00062738056,0.00019629275,5.5425957e-05,1.4124005e-05,3.2481662e-06,6.7414663e-07,1.2627174e-07
0.26,0.0070801196,0.035805777,0.10098436,0.17105983,0.19474408,0.17041779,0.12750117,0.08560926,0.05219577,0.028940294,0.014593748,0.0066931187,0.002791824,0.0010591205,0.0003654269,0.00011467097,3.2726857e-05,8.494795e-06,2.0053924e-06,4.3056986e-07
0.27,0.006577971,0.03201412,0.09038306,0.15777038,0.18758085,0.17123623,0.1330985,0.092996195,0.05934104,0.034668732,0.01854852,0.009088114,0.004077853,0.0016756478,0.00063056115,0.00021730263,6.857978e-05,1.9820769e-05,5.24612e-06,1.2715963e-06
0.28,0.006134325,0.028768707,0.08110499,0.1452504,0.17965713,0.17070356,0.13753527,0.09962293,0.06620011,0.040516168,0.022848567,0.011873063,0.005685127,0.0025083676,0.001019802,0.00038204467,0.00013188217,4.1949967e-05,1.2295632e-05,3.320807e-06
0.29,0.005740181,0.02597471,0.072977856,0.13357042,0.17124155,0.16898324,0.14086641,0.105461515,0.07267335,0.046361934,0.027403086,0.015007814,0.0076158238,0.003580946,0.0015601277,0.000629802,0.00023557509,8.164624e-05,2.6219506e-05,7.801791e-06
0.3,0.005388221,0.023556087,0.065848894,0.12275557,0.16256195,0.16624121,0.1431567,0.110507175,0.078689635,0.052101802,0.032120105,0.018439528,0.009857687,0.004907416,0.00227501,0.000982124,0.00039482256,0.00014780535,5.1526535e-05,1.6727241e-05
0.31,0.0050724465,0.021451484,0.059584342,0.11279886,0.1538058,0.16264167,0.14447822,0.11477132,0.08420215,0.057649832,0.03691187,0.02210759,0.012386062,0.0064914557,0.0031824964,0.0014595223,0.0006261387,0.0002512739,9.432811e-05,3.3124696e-05
